index,strategy,utility,reserved_value,advantage,partner_welfare,welfare,scenario,partners,time,negotiator_id,has_error,self_error,mechanism_error,error_details,mechanism_name,nash_optimality,kalai_optimality,ks_optimality,max_welfare_optimality,pareto_optimality,fairness,modified_kalai_optimality,modified_ks_optimality
970,SmartAspirationNegotiator,0.9079124572989681,0.0007754352238636291,0.907840993959488,0.1375661375661376,0.5227392974325529,S1_B-1,ConcederTBNegotiator,0.011711456521879882,SmartAspirationNegotiator@0,False,False,False,,6H_7TLJ7gLg,0.5796181182470082,0.601689676597047,0.601689676597047,0.8414004134961494,0.9999999999999999,0.601689676597047,0.601689676597047,0.601689676597047
971,ConcederTBNegotiator,0.1375661375661376,0.002193248997500751,0.13567044764191794,0.9079124572989681,0.5227392974325529,S1_B-1,SmartAspirationNegotiator,0.021291160548571497,ConcederTBNegotiator@1,False,False,False,,6H_7TLJ7gLg,0.5796181182470082,0.601689676597047,0.601689676597047,0.8414004134961494,0.9999999999999999,0.601689676597047,0.601689676597047,0.601689676597047
972,SmartAspirationNegotiator,0.7543859649122808,0.0008771261662935939,0.7541703412861719,0.7573099415204678,0.7558479532163743,S0_F,GeniusBOABaselineNegotiator,0.01433675509179011,SmartAspirationNegotiator@0,False,False,False,,Q_lNgrzUPcE,0.9807999989329749,0.9807999989329749,1.0,0.9995877842364035,1.0,1.0,1.0,1.0
973,GeniusBOABaselineNegotiator,0.7573099415204678,0.0007442816259952948,0.7571291772295895,0.7543859649122808,0.7558479532163743,S0_F,SmartAspirationNegotiator,0.007034290058072656,GeniusBOABaselineNegotiator@1,False,False,False,,Q_lNgrzUPcE,0.9807999989329749,0.9807999989329749,1.0,0.9995877842364035,1.0,1.0,1.0,1.0
974,GeniusBOABaselineNegotiator,0.5793650793650793,0.0007754352238636291,0.5790386511072627,0.582010582010582,0.5806878306878307,S1_B-1,SmartAspirationNegotiator,0.0066678342409431934,GeniusBOABaselineNegotiator@0,False,False,False,,ckRk_W5ER7w,0.9604718833901288,0.9704295597377377,0.9704295597377377,0.9346742884123109,0.9747435113226108,0.9704295597377377,0.9704295597377377,0.9704295597377377
975,SmartAspirationNegotiator,0.582010582010582,0.002193248997500751,0.5810918120473099,0.5793650793650793,0.5806878306878307,S1_B-1,GeniusBOABaselineNegotiator,0.014305831748060882,SmartAspirationNegotiator@1,False,False,False,,ckRk_W5ER7w,0.9604718833901288,0.9704295597377377,0.9704295597377377,0.9346742884123109,0.9747435113226108,0.9704295597377377,0.9704295597377377,0.9704295597377377
976,SmartAspirationNegotiator,0.5564516129032258,0.0012950634439420957,0.5558764447221919,0.6563011456628477,0.6063763792830368,S2_E,GeniusBOABaselineNegotiator,0.016103170171845704,SmartAspirationNegotiator@0,False,False,False,,nboiTeGvcSE,0.9259475513173088,0.9622920760502182,0.9456457474034602,0.9873150393883301,1.0,0.9622920760502182,0.9456457474034602,0.9456457474034602
977,GeniusBOABaselineNegotiator,0.6563011456628477,0.0006426653306037134,0.6560801202796461,0.5564516129032258,0.6063763792830368,S2_E,SmartAspirationNegotiator,0.007405832759104669,GeniusBOABaselineNegotiator@1,False,False,False,,nboiTeGvcSE,0.9259475513173088,0.9622920760502182,0.9456457474034602,0.9873150393883301,1.0,0.9622920760502182,0.9456457474034602,0.9456457474034602
978,BoulwareTBNegotiator,0.7725532264198727,0.0009639366705748589,0.7723337705926955,0.7397660818713451,0.7561596541456088,S5_F,SmartAspirationNegotiator,0.01837292016716674,BoulwareTBNegotiator@0,False,False,False,,QzEnKn43Pcc,1.0,1.0,0.9807999989329749,1.0,1.0,1.0,0.9807999989329749,0.9807999989329749
979,SmartAspirationNegotiator,0.7397660818713451,0.0007811278057266481,0.7395626470132772,0.7725532264198727,0.7561596541456088,S5_F,BoulwareTBNegotiator,0.014009376289322972,SmartAspirationNegotiator@1,False,False,False,,QzEnKn43Pcc,1.0,1.0,0.9807999989329749,1.0,1.0,1.0,0.9807999989329749,0.9807999989329749
980,ConcederTBNegotiator,0.2059779077322937,0.0009639366705748589,0.2052117822238384,0.8778427550357375,0.5419103313840156,S5_F,SmartAspirationNegotiator,0.023619671643245965,ConcederTBNegotiator@0,False,False,False,,6dCcvFYY_Bo,0.5566644835268639,0.5566644835268639,0.5731311073045606,0.7166612611675568,0.977991611797476,0.5731311073045606,0.5731311073045606,0.5731311073045606
981,SmartAspirationNegotiator,0.8778427550357375,0.0007811278057266481,0.8777472600212138,0.2059779077322937,0.5419103313840156,S5_F,ConcederTBNegotiator,0.013111626903992146,SmartAspirationNegotiator@1,False,False,False,,6dCcvFYY_Bo,0.5566644835268639,0.5566644835268639,0.5731311073045606,0.7166612611675568,0.977991611797476,0.5731311073045606,0.5731311073045606,0.5731311073045606
982,BoulwareTBNegotiator,0.7076023391812865,0.0034960628013070215,0.7065765122407014,0.2923976608187134,0.4999999999999999,S4_A-1,LinearTBNegotiator,0.017617788747884333,BoulwareTBNegotiator@0,False,False,False,,jOc-_rfjFn8,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.9999999999999998,0.9999999999999999,0.7894736842105263,0.7953216374269007,0.7953216374269007
983,LinearTBNegotiator,0.2923976608187134,0.004370114375307104,0.28929178463007643,0.7076023391812865,0.4999999999999999,S4_A-1,BoulwareTBNegotiator,0.02142519486369565,LinearTBNegotiator@1,False,False,False,,jOc-_rfjFn8,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.9999999999999998,0.9999999999999999,0.7894736842105263,0.7953216374269007,0.7953216374269007
984,LinearTBNegotiator,0.7689495968231964,0.0008771261662935939,0.768746758554084,0.37426900584795325,0.5716093013355749,S0_F,ConcederTBNegotiator,0.010189708264078945,LinearTBNegotiator@0,False,False,False,,q-TD0qPzzVU,0.7221236298881974,0.7221236298881974,0.7085893136460552,0.7559373185302263,0.9161843172014918,0.7221236298881974,0.7085893136460552,0.7085893136460552
985,ConcederTBNegotiator,0.37426900584795325,0.0007442816259952948,0.3738029388811102,0.7689495968231964,0.5716093013355749,S0_F,LinearTBNegotiator,0.011439247115049511,ConcederTBNegotiator@1,False,False,False,,q-TD0qPzzVU,0.7221236298881974,0.7221236298881974,0.7085893136460552,0.7559373185302263,0.9161843172014918,0.7221236298881974,0.7085893136460552,0.7085893136460552
986,BoulwareTBNegotiator,0.5904521398386507,0.0007754352238636291,0.5901343155498752,0.5873015873015872,0.5888768635701189,S1_B-1,BoulwareTBNegotiator,0.01942295127082616,BoulwareTBNegotiator@0,False,False,False,,W36aRZ5JiO0,0.9657533700827802,0.9788365509746099,0.9788365509746099,0.947855343839237,0.9829625189076004,0.9788365509746099,0.9788365509746099,0.9788365509746099
987,BoulwareTBNegotiator,0.5873015873015872,0.002193248997500751,0.5863944473378502,0.5904521398386507,0.5888768635701189,S1_B-1,BoulwareTBNegotiator,0.018846200313419104,BoulwareTBNegotiator@1,False,False,False,,W36aRZ5JiO0,0.9657533700827802,0.9788365509746099,0.9788365509746099,0.947855343839237,0.9829625189076004,0.9788365509746099,0.9788365509746099,0.9788365509746099
988,BoulwareTBNegotiator,0.6710310965630115,0.0007574209704742231,0.6707817397488343,0.23703471649526825,0.45403290652913986,S3_E-1,LinearTBNegotiator,0.01889458583900705,BoulwareTBNegotiator@0,False,False,False,,3y_erqElUbI,0.70911502398021,0.7441159507431945,0.7325810824533303,0.7392661263016912,0.9694735723246475,0.7441159507431945,0.7325810824533303,0.7325810824533303
989,LinearTBNegotiator,0.23703471649526825,0.0010624744725208587,0.23622322316717914,0.6710310965630115,0.45403290652913986,S3_E-1,BoulwareTBNegotiator,0.02224307769211009,LinearTBNegotiator@1,False,False,False,,3y_erqElUbI,0.70911502398021,0.7441159507431945,0.7325810824533303,0.7392661263016912,0.9694735723246475,0.7441159507431945,0.7325810824533303,0.7325810824533303
990,LinearTBNegotiator,0.26900584795321636,0.004370114375307104,0.2657972981715666,0.7309941520467835,0.49999999999999994,S4_A,BoulwareTBNegotiator,0.021652916097082198,LinearTBNegotiator@0,False,False,False,,jJeB37Xy8kA,0.7660818713450293,0.7660818713450293,0.7660818713450293,0.9999999999999999,1.0,0.7660818713450293,0.7719298245614036,0.7719298245614036
991,BoulwareTBNegotiator,0.7309941520467835,0.0034960628013070215,0.7300503912614453,0.26900584795321636,0.49999999999999994,S4_A,LinearTBNegotiator,0.017279497056733817,BoulwareTBNegotiator@1,False,False,False,,jJeB37Xy8kA,0.7660818713450293,0.7660818713450293,0.7660818713450293,0.9999999999999999,1.0,0.7660818713450293,0.7719298245614036,0.7719298245614036
992,GeniusBOABaselineNegotiator,0.5457355882887797,0.0007574209704742231,0.5453912580942994,0.578853046594982,0.5622943174418809,S3_E-1,BoulwareTBNegotiator,0.00744196557207033,GeniusBOABaselineNegotiator@0,False,False,False,,SUJFzOpxiO4,0.9474842994747478,0.9483384723776958,0.9587829391141542,0.915539679875679,0.9587829391141542,0.9587829391141542,0.9587829391141542,0.9587829391141542
993,BoulwareTBNegotiator,0.578853046594982,0.0010624744725208587,0.5784051127895757,0.5457355882887797,0.5622943174418809,S3_E-1,GeniusBOABaselineNegotiator,0.01930916216224432,BoulwareTBNegotiator@1,False,False,False,,SUJFzOpxiO4,0.9474842994747478,0.9483384723776958,0.9587829391141542,0.915539679875679,0.9587829391141542,0.9587829391141542,0.9587829391141542,0.9587829391141542
994,SmartAspirationNegotiator,0.7397660818713451,0.0007442816259952948,0.7395722502823309,0.7725532264198727,0.7561596541456088,S0_F-1,BoulwareTBNegotiator,0.01398799876915291,SmartAspirationNegotiator@0,False,False,False,,M4BFqMV_LpE,1.0,1.0,0.9807999989329749,1.0,1.0,1.0,0.9807999989329749,0.9807999989329749
995,BoulwareTBNegotiator,0.7725532264198727,0.0008771261662935939,0.7723535517634607,0.7397660818713451,0.7561596541456088,S0_F-1,SmartAspirationNegotiator,0.017930663016159087,BoulwareTBNegotiator@1,False,False,False,,M4BFqMV_LpE,1.0,1.0,0.9807999989329749,1.0,1.0,1.0,0.9807999989329749,0.9807999989329749
996,LinearTBNegotiator,0.796801346187857,0.0007754352238636291,0.7966436565161236,0.32275132275132273,0.5597763344695899,S1_B-1,ConcederTBNegotiator,0.009054334019310772,LinearTBNegotiator@0,False,False,False,,h5D19NfIf40,0.7341014220333839,0.756164987707006,0.756164987707006,0.9010151744882784,1.0,0.756164987707006,0.756164987707006,0.756164987707006
997,ConcederTBNegotiator,0.32275132275132273,0.002193248997500751,0.32126268281083126,0.796801346187857,0.5597763344695899,S1_B-1,LinearTBNegotiator,0.010936831764411181,ConcederTBNegotiator@1,False,False,False,,h5D19NfIf40,0.7341014220333839,0.756164987707006,0.756164987707006,0.9010151744882784,1.0,0.756164987707006,0.756164987707006,0.756164987707006
998,BoulwareTBNegotiator,0.584795321637427,0.0007811278057266481,0.5844707401784873,0.6217898560631812,0.603292588850304,S5_F-1,BoulwareTBNegotiator,0.019608587317634374,BoulwareTBNegotiator@0,False,False,False,,5AH4ZB_Lu0s,0.8356322357077108,0.8356322357077108,0.834585113574342,0.7978375803876622,0.8418817572733157,0.8356322357077108,0.834585113574342,0.834585113574342
999,BoulwareTBNegotiator,0.6217898560631812,0.0009639366705748589,0.6214249336741844,0.584795321637427,0.603292588850304,S5_F-1,BoulwareTBNegotiator,0.020008499850519,BoulwareTBNegotiator@1,False,False,False,,5AH4ZB_Lu0s,0.8356322357077108,0.8356322357077108,0.834585113574342,0.7978375803876622,0.8418817572733157,0.8356322357077108,0.834585113574342,0.834585113574342
1000,ConcederTBNegotiator,0.19428200129954518,0.0007442816259952948,0.19368187353330907,0.9407670939817185,0.5675245476406319,S0_F-1,SmartAspirationNegotiator,0.0199842918664217,ConcederTBNegotiator@0,False,False,False,,n4dF1NgBwh0,0.5660350475489319,0.5660350475489319,0.5491246568472992,0.7505353459804499,0.9858911492972834,0.5660350475489319,0.5491246568472992,0.5491246568472992
1001,SmartAspirationNegotiator,0.9407670939817185,0.0008771261662935939,0.9407150936390831,0.19428200129954518,0.5675245476406319,S0_F-1,ConcederTBNegotiator,0.013004450709559023,SmartAspirationNegotiator@1,False,False,False,,n4dF1NgBwh0,0.5660350475489319,0.5660350475489319,0.5491246568472992,0.7505353459804499,0.9858911492972834,0.5660350475489319,0.5491246568472992,0.5491246568472992
1002,LinearTBNegotiator,0.23703471649526825,0.0010624744725208587,0.23622322316717914,0.6710310965630115,0.45403290652913986,S3_E,GeniusBOABaselineNegotiator,0.022802999999839813,LinearTBNegotiator@0,False,False,False,,eF9LYY9ACUo,0.70911502398021,0.7441159507431945,0.7325810824533303,0.7392661263016912,0.9694735723246475,0.7441159507431945,0.7325810824533303,0.7325810824533303
1003,GeniusBOABaselineNegotiator,0.6710310965630115,0.0007574209704742231,0.6707817397488343,0.23703471649526825,0.45403290652913986,S3_E,LinearTBNegotiator,0.007540619117207825,GeniusBOABaselineNegotiator@1,False,False,False,,eF9LYY9ACUo,0.70911502398021,0.7441159507431945,0.7325810824533303,0.7392661263016912,0.9694735723246475,0.7441159507431945,0.7325810824533303,0.7325810824533303
1004,LinearTBNegotiator,0.24786324786324784,0.0006426653306037134,0.24737956480244253,0.6956698318710994,0.47176653986717365,S2_E-1,GeniusBOABaselineNegotiator,0.021802454255521297,LinearTBNegotiator@0,False,False,False,,5Z29XxIDBMU,0.7519498281184096,0.726615866712041,0.7425460455799742,0.7681404088361475,0.91321639759814,0.7519498281184096,0.7425460455799742,0.7425460455799742
1005,GeniusBOABaselineNegotiator,0.6956698318710994,0.0012950634439420957,0.6952751939142755,0.24786324786324784,0.47176653986717365,S2_E-1,LinearTBNegotiator,0.007331037719268352,GeniusBOABaselineNegotiator@1,False,False,False,,5Z29XxIDBMU,0.7519498281184096,0.726615866712041,0.7425460455799742,0.7681404088361475,0.91321639759814,0.7519498281184096,0.7425460455799742,0.7425460455799742
1006,SmartAspirationNegotiator,0.5918734261726876,0.0012950634439420957,0.5913441909732625,0.6170212765957446,0.6044473513842161,S2_E,SmartAspirationNegotiator,0.015581419283989817,SmartAspirationNegotiator@0,False,False,False,,ueXEZoDVbrk,0.962744468605478,1.0,0.9832225744061249,0.9841741547480721,1.0,1.0,0.9832225744061249,0.9832225744061249
1007,SmartAspirationNegotiator,0.6170212765957446,0.0006426653306037134,0.6167749911687485,0.5918734261726876,0.6044473513842161,S2_E,SmartAspirationNegotiator,0.014383537694811821,SmartAspirationNegotiator@1,False,False,False,,ueXEZoDVbrk,0.962744468605478,1.0,0.9832225744061249,0.9841741547480721,1.0,1.0,0.9832225744061249,0.9832225744061249
1008,SmartAspirationNegotiator,0.7543859649122808,0.0009639366705748589,0.7541489800986998,0.7573099415204678,0.7558479532163743,S5_F,BoulwareTBNegotiator,0.014334293955471367,SmartAspirationNegotiator@0,False,False,False,,jUl0MRGTYZU,0.9807999989329749,0.9807999989329749,1.0,0.9995877842364035,1.0,1.0,1.0,1.0
1009,BoulwareTBNegotiator,0.7573099415204678,0.0007811278057266481,0.7571202213719327,0.7543859649122808,0.7558479532163743,S5_F,SmartAspirationNegotiator,0.01807137409923598,BoulwareTBNegotiator@1,False,False,False,,jUl0MRGTYZU,0.9807999989329749,0.9807999989329749,1.0,0.9995877842364035,1.0,1.0,1.0,1.0
1010,GeniusBOABaselineNegotiator,0.7076023391812865,0.0034960628013070215,0.7065765122407014,0.2923976608187134,0.4999999999999999,S4_A-1,LinearTBNegotiator,0.006288791133556515,GeniusBOABaselineNegotiator@0,False,False,False,,y_Wg-iDpZ6k,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.9999999999999998,0.9999999999999999,0.7894736842105263,0.7953216374269007,0.7953216374269007
1011,LinearTBNegotiator,0.2923976608187134,0.004370114375307104,0.28929178463007643,0.7076023391812865,0.4999999999999999,S4_A-1,GeniusBOABaselineNegotiator,0.021407619351521134,LinearTBNegotiator@1,False,False,False,,y_Wg-iDpZ6k,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.9999999999999998,0.9999999999999999,0.7894736842105263,0.7953216374269007,0.7953216374269007
1012,SmartAspirationNegotiator,0.5873015873015874,0.002193248997500751,0.5863944473378504,0.5505798964995747,0.5689407419005811,S1_B,GeniusBOABaselineNegotiator,0.015320921083912253,SmartAspirationNegotiator@0,False,False,False,,Qx1AaRuEeeU,0.9532848494831877,0.9541142051663507,0.9541142051663507,0.9157661913713704,0.9609009237432099,0.9541142051663507,0.9541142051663507,0.9541142051663507
1013,GeniusBOABaselineNegotiator,0.5505798964995747,0.0007754352238636291,0.5502311298750825,0.5873015873015874,0.5689407419005811,S1_B,SmartAspirationNegotiator,0.006639619474299252,GeniusBOABaselineNegotiator@1,False,False,False,,Qx1AaRuEeeU,0.9532848494831877,0.9541142051663507,0.9541142051663507,0.9157661913713704,0.9609009237432099,0.9541142051663507,0.9541142051663507,0.9541142051663507
1014,GeniusBOABaselineNegotiator,0.559779077322937,0.0007442816259952948,0.5594511849345297,0.7894736842105263,0.6746263807667316,S0_F-1,GeniusBOABaselineNegotiator,0.007198831124696881,GeniusBOABaselineNegotiator@0,False,False,False,,BTMd-OZgB6Y,0.8625646620321361,0.8625646620321361,0.8474798110912376,0.8921745256681245,0.9573599675039428,0.8625646620321361,0.8474798110912376,0.8474798110912376
1015,GeniusBOABaselineNegotiator,0.7894736842105263,0.0008771261662935939,0.7892888639595759,0.559779077322937,0.6746263807667316,S0_F-1,GeniusBOABaselineNegotiator,0.007211957068648189,GeniusBOABaselineNegotiator@1,False,False,False,,BTMd-OZgB6Y,0.8625646620321361,0.8625646620321361,0.8474798110912376,0.8921745256681245,0.9573599675039428,0.8625646620321361,0.8474798110912376,0.8474798110912376
1016,ConcederTBNegotiator,0.1185236972314441,0.0012950634439420957,0.11738064917527512,0.8821603927986906,0.5003420450150674,S2_E,BoulwareTBNegotiator,0.022618627757765353,ConcederTBNegotiator@0,False,False,False,,o8db-zi3STk,0.575956136137469,0.6132082015172416,0.598227682953997,0.8146676598217358,0.9763036178091531,0.6132082015172416,0.598227682953997,0.598227682953997
1017,BoulwareTBNegotiator,0.8821603927986906,0.0006426653306037134,0.8820846126673073,0.1185236972314441,0.5003420450150674,S2_E,ConcederTBNegotiator,0.01575303275603801,BoulwareTBNegotiator@1,False,False,False,,o8db-zi3STk,0.575956136137469,0.6132082015172416,0.598227682953997,0.8146676598217358,0.9763036178091531,0.6132082015172416,0.598227682953997,0.598227682953997
1018,LinearTBNegotiator,0.8700454840805718,0.0007442816259952948,0.869948689279566,0.48862897985705,0.6793372319688109,S0_F-1,ConcederTBNegotiator,0.008171874971594661,LinearTBNegotiator@0,False,False,False,,8XvX-cDgigo,0.7625130806021299,0.7625130806021299,0.7805360810361862,0.8984044946650847,1.0,0.7805360810361862,0.7805360810361862,0.7805360810361862
1019,ConcederTBNegotiator,0.48862897985705,0.0008771261662935939,0.4881800491857597,0.8700454840805718,0.6793372319688109,S0_F-1,LinearTBNegotiator,0.008392165997065604,ConcederTBNegotiator@1,False,False,False,,8XvX-cDgigo,0.7625130806021299,0.7625130806021299,0.7805360810361862,0.8984044946650847,1.0,0.7805360810361862,0.7805360810361862,0.7805360810361862
1020,BoulwareTBNegotiator,0.4970760233918128,0.004370114375307104,0.49486854114203777,0.5029239766081871,0.49999999999999994,S4_A,SmartAspirationNegotiator,0.020075006876140833,BoulwareTBNegotiator@0,False,False,False,,pgT_dQIxFQ0,0.9941520467836257,0.9941520467836257,0.9941520467836257,0.9999999999999999,0.9999999999999999,0.9941520467836257,0.9999999999999999,0.9999999999999999
1021,SmartAspirationNegotiator,0.5029239766081871,0.0034960628013070215,0.5011800708091925,0.4970760233918128,0.49999999999999994,S4_A,BoulwareTBNegotiator,0.014788005501031876,SmartAspirationNegotiator@1,False,False,False,,pgT_dQIxFQ0,0.9941520467836257,0.9941520467836257,0.9941520467836257,0.9999999999999999,0.9999999999999999,0.9941520467836257,0.9999999999999999,0.9999999999999999
1022,GeniusBOABaselineNegotiator,0.7573099415204678,0.0007442816259952948,0.7571291772295895,0.7543859649122808,0.7558479532163743,S0_F-1,SmartAspirationNegotiator,0.007352169835940003,GeniusBOABaselineNegotiator@0,False,False,False,,CCBjHPxJ69g,0.9807999989329749,0.9807999989329749,1.0,0.9995877842364035,1.0,1.0,1.0,1.0
1023,SmartAspirationNegotiator,0.7543859649122808,0.0008771261662935939,0.7541703412861719,0.7573099415204678,0.7558479532163743,S0_F-1,GeniusBOABaselineNegotiator,0.014302329975180328,SmartAspirationNegotiator@1,False,False,False,,CCBjHPxJ69g,0.9807999989329749,0.9807999989329749,1.0,0.9995877842364035,1.0,1.0,1.0,1.0
1024,GeniusBOABaselineNegotiator,0.8952536824877251,0.0006426653306037134,0.8951863223709399,0.1490748497922465,0.5221642661399858,S2_E-1,ConcederTBNegotiator,0.007015491079073399,GeniusBOABaselineNegotiator@0,False,False,False,,AwHaC237jNI,0.5899418999499724,0.627175323667607,0.6118375432198896,0.8501990687710164,1.0,0.627175323667607,0.6118375432198896,0.6118375432198896
1025,ConcederTBNegotiator,0.1490748497922465,0.0012950634439420957,0.1479714187234414,0.8952536824877251,0.5221642661399858,S2_E-1,GeniusBOABaselineNegotiator,0.021659031917806715,ConcederTBNegotiator@1,False,False,False,,AwHaC237jNI,0.5899418999499724,0.627175323667607,0.6118375432198896,0.8501990687710164,1.0,0.627175323667607,0.6118375432198896,0.6118375432198896
1026,BoulwareTBNegotiator,0.6933073424301495,0.0008771261662935939,0.69303809811395,0.7063027940220923,0.6998050682261209,S0_F,BoulwareTBNegotiator,0.01894650491885841,BoulwareTBNegotiator@0,False,False,False,,_0vug-QHExc,0.9346036197574028,0.9346036197574028,0.9395037748202615,0.9254726358242911,0.9462663627744217,0.9395037748202615,0.9395037748202615,0.9395037748202615
1027,BoulwareTBNegotiator,0.7063027940220923,0.0007442816259952948,0.7060840377718192,0.6933073424301495,0.6998050682261209,S0_F,BoulwareTBNegotiator,0.01889391540316865,BoulwareTBNegotiator@1,False,False,False,,_0vug-QHExc,0.9346036197574028,0.9346036197574028,0.9395037748202615,0.9254726358242911,0.9462663627744217,0.9395037748202615,0.9395037748202615,0.9395037748202615
1028,BoulwareTBNegotiator,0.5904521398386507,0.0007754352238636291,0.5901343155498752,0.5873015873015872,0.5888768635701189,S1_B-1,BoulwareTBNegotiator,0.01977432781131938,BoulwareTBNegotiator@0,False,False,False,,ufHecLcKXn8,0.9657533700827802,0.9788365509746099,0.9788365509746099,0.947855343839237,0.9829625189076004,0.9788365509746099,0.9788365509746099,0.9788365509746099
1029,BoulwareTBNegotiator,0.5873015873015872,0.002193248997500751,0.5863944473378502,0.5904521398386507,0.5888768635701189,S1_B-1,BoulwareTBNegotiator,0.019110375200398266,BoulwareTBNegotiator@1,False,False,False,,ufHecLcKXn8,0.9657533700827802,0.9788365509746099,0.9788365509746099,0.947855343839237,0.9829625189076004,0.9788365509746099,0.9788365509746099,0.9788365509746099
1030,ConcederTBNegotiator,0.5935672514619883,0.0009639366705748589,0.5931750980204672,0.868421052631579,0.7309941520467836,S5_F,GeniusBOABaselineNegotiator,0.023848496901337057,ConcederTBNegotiator@0,False,False,False,,0JN0hnbJcsI,0.8324241332371594,0.8324241332371594,0.8513976513554027,0.9667193271145101,1.0,0.8513976513554027,0.8513976513554027,0.8513976513554027
1031,GeniusBOABaselineNegotiator,0.868421052631579,0.0007811278057266481,0.868318192310084,0.5935672514619883,0.7309941520467836,S5_F,ConcederTBNegotiator,0.0073164961650036275,GeniusBOABaselineNegotiator@1,False,False,False,,0JN0hnbJcsI,0.8324241332371594,0.8324241332371594,0.8513976513554027,0.9667193271145101,1.0,0.8513976513554027,0.8513976513554027,0.8513976513554027
1032,SmartAspirationNegotiator,0.4736842105263157,0.0034960628013070215,0.4718377220332626,0.5263157894736842,0.49999999999999994,S4_A-1,GeniusBOABaselineNegotiator,0.01631225598976016,SmartAspirationNegotiator@0,False,False,False,,XpWsFyC6Nbk,0.9766081871345029,0.9766081871345029,0.9766081871345029,0.9999999999999999,0.9999999999999999,0.9766081871345029,0.9766081871345029,0.9766081871345029
1033,GeniusBOABaselineNegotiator,0.5263157894736842,0.004370114375307104,0.5242366492151751,0.4736842105263157,0.49999999999999994,S4_A-1,SmartAspirationNegotiator,0.006898543797433376,GeniusBOABaselineNegotiator@1,False,False,False,,XpWsFyC6Nbk,0.9766081871345029,0.9766081871345029,0.9766081871345029,0.9999999999999999,0.9999999999999999,0.9766081871345029,0.9766081871345029,0.9766081871345029
1034,ConcederTBNegotiator,0.26900584795321636,0.004370114375307104,0.2657972981715666,0.7309941520467835,0.49999999999999994,S4_A,LinearTBNegotiator,0.012893375882413238,ConcederTBNegotiator@0,False,False,False,,j2tupl2d9g4,0.7660818713450293,0.7660818713450293,0.7660818713450293,0.9999999999999999,1.0,0.7660818713450293,0.7719298245614036,0.7719298245614036
1035,LinearTBNegotiator,0.7309941520467835,0.0034960628013070215,0.7300503912614453,0.26900584795321636,0.49999999999999994,S4_A,ConcederTBNegotiator,0.009841041290201247,LinearTBNegotiator@1,False,False,False,,j2tupl2d9g4,0.7660818713450293,0.7660818713450293,0.7660818713450293,0.9999999999999999,1.0,0.7660818713450293,0.7719298245614036,0.7719298245614036
1036,LinearTBNegotiator,0.7076023391812865,0.0034960628013070215,0.7065765122407014,0.2923976608187134,0.4999999999999999,S4_A-1,ConcederTBNegotiator,0.009936249116435647,LinearTBNegotiator@0,False,False,False,,ySk9r-DqWMY,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.9999999999999998,0.9999999999999999,0.7894736842105263,0.7953216374269007,0.7953216374269007
1037,ConcederTBNegotiator,0.2923976608187134,0.004370114375307104,0.28929178463007643,0.7076023391812865,0.4999999999999999,S4_A-1,LinearTBNegotiator,0.012695874145720154,ConcederTBNegotiator@1,False,False,False,,ySk9r-DqWMY,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.9999999999999998,0.9999999999999999,0.7894736842105263,0.7953216374269007,0.7953216374269007
1038,ConcederTBNegotiator,0.20467836257309946,0.0007442816259952948,0.2040859783909438,0.9561403508771931,0.5804093567251463,S0_F-1,BoulwareTBNegotiator,0.018796332529745996,ConcederTBNegotiator@0,False,False,False,,TE1gMxosGiI,0.5699318647760668,0.5699318647760668,0.5527488392164512,0.767575145728921,1.0,0.5699318647760668,0.5527488392164512,0.5527488392164512
1039,BoulwareTBNegotiator,0.9561403508771931,0.0008771261662935939,0.956101846658245,0.20467836257309946,0.5804093567251463,S0_F-1,ConcederTBNegotiator,0.014046581869479269,BoulwareTBNegotiator@1,False,False,False,,TE1gMxosGiI,0.5699318647760668,0.5699318647760668,0.5527488392164512,0.767575145728921,1.0,0.5699318647760668,0.5527488392164512,0.5527488392164512
1040,GeniusBOABaselineNegotiator,0.7894736842105263,0.0008771261662935939,0.7892888639595759,0.559779077322937,0.6746263807667316,S0_F,GeniusBOABaselineNegotiator,0.007327165978495032,GeniusBOABaselineNegotiator@0,False,False,False,,BM9iheiUYhQ,0.8625646620321361,0.8625646620321361,0.8474798110912376,0.8921745256681245,0.9573599675039428,0.8625646620321361,0.8474798110912376,0.8474798110912376
1041,GeniusBOABaselineNegotiator,0.559779077322937,0.0007442816259952948,0.5594511849345297,0.7894736842105263,0.6746263807667316,S0_F,GeniusBOABaselineNegotiator,0.007221154461149126,GeniusBOABaselineNegotiator@1,False,False,False,,BM9iheiUYhQ,0.8625646620321361,0.8625646620321361,0.8474798110912376,0.8921745256681245,0.9573599675039428,0.8625646620321361,0.8474798110912376,0.8474798110912376
1042,BoulwareTBNegotiator,0.4970760233918128,0.004370114375307104,0.49486854114203777,0.5029239766081871,0.49999999999999994,S4_A,SmartAspirationNegotiator,0.019949958368670195,BoulwareTBNegotiator@0,False,False,False,,DVjerRkpLrY,0.9941520467836257,0.9941520467836257,0.9941520467836257,0.9999999999999999,0.9999999999999999,0.9941520467836257,0.9999999999999999,0.9999999999999999
