run_id,seed,profile_id,n_steps,n_agents,agreement,agreement_outcome,rounds,u_buyer,u_supplier_avg,u_supplier_min,u_supplier_max,welfare,min_utility,utility_range,pareto_distance,money_left_on_table,welfare_regret,nash_gap,strategy_buyer,strategy_supplier_1,u_supplier_1,strategy_supplier_2,u_supplier_2
72,12,M1,20,3,1,"[8, 9, ""standard"", ""premium""]",17,0.5727938108612989,0.8100106663379476,0.7540345729693289,0.8659867597065662,2.192815143537194,0.5727938108612989,0.29319294884526736,0.0,0.06760060818290548,0.029906271946416808,0.06760060818290548,BoulwareTBNegotiator,BoulwareTBNegotiator,0.8659867597065662,SmartAspirationNegotiator,0.7540345729693289
73,13,M1,20,3,0,,9,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,BoulwareTBNegotiator,BoulwareTBNegotiator,0.0008168218628206024,SmartAspirationNegotiator,0.0009692888480767269
74,14,M1,20,3,0,,1,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,BoulwareTBNegotiator,BoulwareTBNegotiator,0.0008168218628206024,SmartAspirationNegotiator,0.0009692888480767269
75,15,M1,20,3,0,,16,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,BoulwareTBNegotiator,BoulwareTBNegotiator,0.0008168218628206024,SmartAspirationNegotiator,0.0009692888480767269
76,16,M1,20,3,0,,0,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,BoulwareTBNegotiator,BoulwareTBNegotiator,0.0008168218628206024,SmartAspirationNegotiator,0.0009692888480767269
77,17,M1,20,3,1,"[8, 9, ""standard"", ""premium""]",17,0.5727938108612989,0.8100106663379476,0.7540345729693289,0.8659867597065662,2.192815143537194,0.5727938108612989,0.29319294884526736,0.0,0.06760060818290548,0.029906271946416808,0.06760060818290548,BoulwareTBNegotiator,BoulwareTBNegotiator,0.8659867597065662,SmartAspirationNegotiator,0.7540345729693289
78,18,M1,20,3,1,"[8, 9, ""standard"", ""premium""]",17,0.5727938108612989,0.8100106663379476,0.7540345729693289,0.8659867597065662,2.192815143537194,0.5727938108612989,0.29319294884526736,0.0,0.06760060818290548,0.029906271946416808,0.06760060818290548,BoulwareTBNegotiator,BoulwareTBNegotiator,0.8659867597065662,SmartAspirationNegotiator,0.7540345729693289
79,19,M1,20,3,0,,2,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,BoulwareTBNegotiator,BoulwareTBNegotiator,0.0008168218628206024,SmartAspirationNegotiator,0.0009692888480767269
80,0,M1,20,3,1,"[6, 10, ""fast"", ""premium""]",18,0.7777777777777778,0.6293482153891388,0.6049122117766672,0.6537842190016102,2.036474208556055,0.6049122117766672,0.17286556600111058,0.0,0.22394154316404435,0.09907095320568017,0.22394154316404435,BoulwareTBNegotiator,BoulwareTBNegotiator,0.6537842190016102,GeniusBOABaselineNegotiator,0.6049122117766672
81,1,M1,20,3,1,"[6, 10, ""fast"", ""premium""]",18,0.7777777777777778,0.6293482153891388,0.6049122117766672,0.6537842190016102,2.036474208556055,0.6049122117766672,0.17286556600111058,0.0,0.22394154316404435,0.09907095320568017,0.22394154316404435,BoulwareTBNegotiator,BoulwareTBNegotiator,0.6537842190016102,GeniusBOABaselineNegotiator,0.6049122117766672
82,2,M1,20,3,0,,9,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,BoulwareTBNegotiator,BoulwareTBNegotiator,0.0008168218628206024,GeniusBOABaselineNegotiator,0.0009692888480767269
83,3,M1,20,3,0,,15,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,BoulwareTBNegotiator,BoulwareTBNegotiator,0.0008168218628206024,GeniusBOABaselineNegotiator,0.0009692888480767269
84,4,M1,20,3,0,,9,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,BoulwareTBNegotiator,BoulwareTBNegotiator,0.0008168218628206024,GeniusBOABaselineNegotiator,0.0009692888480767269
85,5,M1,20,3,1,"[6, 10, ""fast"", ""premium""]",18,0.7777777777777778,0.6293482153891388,0.6049122117766672,0.6537842190016102,2.036474208556055,0.6049122117766672,0.17286556600111058,0.0,0.22394154316404435,0.09907095320568017,0.22394154316404435,BoulwareTBNegotiator,BoulwareTBNegotiator,0.6537842190016102,GeniusBOABaselineNegotiator,0.6049122117766672
86,6,M1,20,3,1,"[6, 10, ""fast"", ""premium""]",18,0.7777777777777778,0.6293482153891388,0.6049122117766672,0.6537842190016102,2.036474208556055,0.6049122117766672,0.17286556600111058,0.0,0.22394154316404435,0.09907095320568017,0.22394154316404435,BoulwareTBNegotiator,BoulwareTBNegotiator,0.6537842190016102,GeniusBOABaselineNegotiator,0.6049122117766672
87,7,M1,20,3,0,,6,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,BoulwareTBNegotiator,BoulwareTBNegotiator,0.0008168218628206024,GeniusBOABaselineNegotiator,0.0009692888480767269
88,8,M1,20,3,0,,7,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,BoulwareTBNegotiator,BoulwareTBNegotiator,0.0008168218628206024,GeniusBOABaselineNegotiator,0.0009692888480767269
89,9,M1,20,3,1,"[6, 10, ""fast"", ""premium""]",18,0.7777777777777778,0.6293482153891388,0.6049122117766672,0.6537842190016102,2.036474208556055,0.6049122117766672,0.17286556600111058,0.0,0.22394154316404435,0.09907095320568017,0.22394154316404435,BoulwareTBNegotiator,BoulwareTBNegotiator,0.6537842190016102,GeniusBOABaselineNegotiator,0.6049122117766672
90,10,M1,20,3,0,,2,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,BoulwareTBNegotiator,BoulwareTBNegotiator,0.0008168218628206024,GeniusBOABaselineNegotiator,0.0009692888480767269
91,11,M1,20,3,1,"[6, 10, ""fast"", ""premium""]",18,0.7777777777777778,0.6293482153891388,0.6049122117766672,0.6537842190016102,2.036474208556055,0.6049122117766672,0.17286556600111058,0.0,0.22394154316404435,0.09907095320568017,0.22394154316404435,BoulwareTBNegotiator,BoulwareTBNegotiator,0.6537842190016102,GeniusBOABaselineNegotiator,0.6049122117766672
92,12,M1,20,3,1,"[6, 10, ""fast"", ""premium""]",18,0.7777777777777778,0.6293482153891388,0.6049122117766672,0.6537842190016102,2.036474208556055,0.6049122117766672,0.17286556600111058,0.0,0.22394154316404435,0.09907095320568017,0.22394154316404435,BoulwareTBNegotiator,BoulwareTBNegotiator,0.6537842190016102,GeniusBOABaselineNegotiator,0.6049122117766672
93,13,M1,20,3,0,,9,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,BoulwareTBNegotiator,BoulwareTBNegotiator,0.0008168218628206024,GeniusBOABaselineNegotiator,0.0009692888480767269
94,14,M1,20,3,0,,1,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,BoulwareTBNegotiator,BoulwareTBNegotiator,0.0008168218628206024,GeniusBOABaselineNegotiator,0.0009692888480767269
95,15,M1,20,3,0,,16,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,BoulwareTBNegotiator,BoulwareTBNegotiator,0.0008168218628206024,GeniusBOABaselineNegotiator,0.0009692888480767269
96,16,M1,20,3,0,,0,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,BoulwareTBNegotiator,BoulwareTBNegotiator,0.0008168218628206024,GeniusBOABaselineNegotiator,0.0009692888480767269
97,17,M1,20,3,1,"[6, 10, ""fast"", ""premium""]",18,0.7777777777777778,0.6293482153891388,0.6049122117766672,0.6537842190016102,2.036474208556055,0.6049122117766672,0.17286556600111058,0.0,0.22394154316404435,0.09907095320568017,0.22394154316404435,BoulwareTBNegotiator,BoulwareTBNegotiator,0.6537842190016102,GeniusBOABaselineNegotiator,0.6049122117766672
98,18,M1,20,3,1,"[6, 10, ""fast"", ""premium""]",18,0.7777777777777778,0.6293482153891388,0.6049122117766672,0.6537842190016102,2.036474208556055,0.6049122117766672,0.17286556600111058,0.0,0.22394154316404435,0.09907095320568017,0.22394154316404435,BoulwareTBNegotiator,BoulwareTBNegotiator,0.6537842190016102,GeniusBOABaselineNegotiator,0.6049122117766672
99,19,M1,20,3,0,,2,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,BoulwareTBNegotiator,BoulwareTBNegotiator,0.0008168218628206024,GeniusBOABaselineNegotiator,0.0009692888480767269
100,0,M1,20,3,1,"[3, 8, ""standard"", ""standard""]",16,0.6633042613546649,0.6146566545687469,0.542673107890499,0.6866402012469945,1.8926175704921586,0.542673107890499,0.1439670933564955,0.05393626518443138,0.36779818122794095,0.16271262529827046,0.36779818122794095,BoulwareTBNegotiator,LinearTBNegotiator,0.542673107890499,BoulwareTBNegotiator,0.6866402012469945
101,1,M1,20,3,1,"[3, 8, ""standard"", ""standard""]",16,0.6633042613546649,0.6146566545687469,0.542673107890499,0.6866402012469945,1.8926175704921586,0.542673107890499,0.1439670933564955,0.05393626518443138,0.36779818122794095,0.16271262529827046,0.36779818122794095,BoulwareTBNegotiator,LinearTBNegotiator,0.542673107890499,BoulwareTBNegotiator,0.6866402012469945
102,2,M1,20,3,0,,9,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,BoulwareTBNegotiator,LinearTBNegotiator,0.0008168218628206024,BoulwareTBNegotiator,0.0009692888480767269
103,3,M1,20,3,0,,15,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,BoulwareTBNegotiator,LinearTBNegotiator,0.0008168218628206024,BoulwareTBNegotiator,0.0009692888480767269
104,4,M1,20,3,0,,9,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,BoulwareTBNegotiator,LinearTBNegotiator,0.0008168218628206024,BoulwareTBNegotiator,0.0009692888480767269
105,5,M1,20,3,1,"[3, 8, ""standard"", ""standard""]",16,0.6633042613546649,0.6146566545687469,0.542673107890499,0.6866402012469945,1.8926175704921586,0.542673107890499,0.1439670933564955,0.05393626518443138,0.36779818122794095,0.16271262529827046,0.36779818122794095,BoulwareTBNegotiator,LinearTBNegotiator,0.542673107890499,BoulwareTBNegotiator,0.6866402012469945
106,6,M1,20,3,1,"[3, 8, ""standard"", ""standard""]",16,0.6633042613546649,0.6146566545687469,0.542673107890499,0.6866402012469945,1.8926175704921586,0.542673107890499,0.1439670933564955,0.05393626518443138,0.36779818122794095,0.16271262529827046,0.36779818122794095,BoulwareTBNegotiator,LinearTBNegotiator,0.542673107890499,BoulwareTBNegotiator,0.6866402012469945
107,7,M1,20,3,0,,6,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,BoulwareTBNegotiator,LinearTBNegotiator,0.0008168218628206024,BoulwareTBNegotiator,0.0009692888480767269
108,8,M1,20,3,0,,7,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,BoulwareTBNegotiator,LinearTBNegotiator,0.0008168218628206024,BoulwareTBNegotiator,0.0009692888480767269
109,9,M1,20,3,1,"[3, 8, ""standard"", ""standard""]",16,0.6633042613546649,0.6146566545687469,0.542673107890499,0.6866402012469945,1.8926175704921586,0.542673107890499,0.1439670933564955,0.05393626518443138,0.36779818122794095,0.16271262529827046,0.36779818122794095,BoulwareTBNegotiator,LinearTBNegotiator,0.542673107890499,BoulwareTBNegotiator,0.6866402012469945
110,10,M1,20,3,0,,2,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,BoulwareTBNegotiator,LinearTBNegotiator,0.0008168218628206024,BoulwareTBNegotiator,0.0009692888480767269
111,11,M1,20,3,1,"[3, 8, ""standard"", ""standard""]",16,0.6633042613546649,0.6146566545687469,0.542673107890499,0.6866402012469945,1.8926175704921586,0.542673107890499,0.1439670933564955,0.05393626518443138,0.36779818122794095,0.16271262529827046,0.36779818122794095,BoulwareTBNegotiator,LinearTBNegotiator,0.542673107890499,BoulwareTBNegotiator,0.6866402012469945
112,12,M1,20,3,1,"[3, 8, ""standard"", ""standard""]",16,0.6633042613546649,0.6146566545687469,0.542673107890499,0.6866402012469945,1.8926175704921586,0.542673107890499,0.1439670933564955,0.05393626518443138,0.36779818122794095,0.16271262529827046,0.36779818122794095,BoulwareTBNegotiator,LinearTBNegotiator,0.542673107890499,BoulwareTBNegotiator,0.6866402012469945
113,13,M1,20,3,0,,9,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,BoulwareTBNegotiator,LinearTBNegotiator,0.0008168218628206024,BoulwareTBNegotiator,0.0009692888480767269
114,14,M1,20,3,0,,1,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,BoulwareTBNegotiator,LinearTBNegotiator,0.0008168218628206024,BoulwareTBNegotiator,0.0009692888480767269
115,15,M1,20,3,1,"[3, 8, ""standard"", ""standard""]",16,0.6633042613546649,0.6146566545687469,0.542673107890499,0.6866402012469945,1.8926175704921586,0.542673107890499,0.1439670933564955,0.05393626518443138,0.36779818122794095,0.16271262529827046,0.36779818122794095,BoulwareTBNegotiator,LinearTBNegotiator,0.542673107890499,BoulwareTBNegotiator,0.6866402012469945
116,16,M1,20,3,0,,0,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,BoulwareTBNegotiator,LinearTBNegotiator,0.0008168218628206024,BoulwareTBNegotiator,0.0009692888480767269
117,17,M1,20,3,1,"[3, 8, ""standard"", ""standard""]",16,0.6633042613546649,0.6146566545687469,0.542673107890499,0.6866402012469945,1.8926175704921586,0.542673107890499,0.1439670933564955,0.05393626518443138,0.36779818122794095,0.16271262529827046,0.36779818122794095,BoulwareTBNegotiator,LinearTBNegotiator,0.542673107890499,BoulwareTBNegotiator,0.6866402012469945
118,18,M1,20,3,1,"[3, 8, ""standard"", ""standard""]",16,0.6633042613546649,0.6146566545687469,0.542673107890499,0.6866402012469945,1.8926175704921586,0.542673107890499,0.1439670933564955,0.05393626518443138,0.36779818122794095,0.16271262529827046,0.36779818122794095,BoulwareTBNegotiator,LinearTBNegotiator,0.542673107890499,BoulwareTBNegotiator,0.6866402012469945
119,19,M1,20,3,0,,2,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,BoulwareTBNegotiator,LinearTBNegotiator,0.0008168218628206024,BoulwareTBNegotiator,0.0009692888480767269
120,0,M1,20,3,1,"[2, 8, ""fast"", ""premium""]",12,0.9003412983917018,0.5043103756987335,0.4593274967902027,0.5492932546072642,1.9089620497891686,0.4593274967902027,0.44101380160149917,0.0,0.35145370193093095,0.15548188498663867,0.35145370193093095,BoulwareTBNegotiator,LinearTBNegotiator,0.5492932546072642,LinearTBNegotiator,0.4593274967902027
121,1,M1,20,3,1,"[2, 8, ""fast"", ""premium""]",12,0.9003412983917018,0.5043103756987335,0.4593274967902027,0.5492932546072642,1.9089620497891686,0.4593274967902027,0.44101380160149917,0.0,0.35145370193093095,0.15548188498663867,0.35145370193093095,BoulwareTBNegotiator,LinearTBNegotiator,0.5492932546072642,LinearTBNegotiator,0.4593274967902027
122,2,M1,20,3,0,,9,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,BoulwareTBNegotiator,LinearTBNegotiator,0.0008168218628206024,LinearTBNegotiator,0.0009692888480767269
123,3,M1,20,3,1,"[2, 8, ""fast"", ""premium""]",12,0.9003412983917018,0.5043103756987335,0.4593274967902027,0.5492932546072642,1.9089620497891686,0.4593274967902027,0.44101380160149917,0.0,0.35145370193093095,0.15548188498663867,0.35145370193093095,BoulwareTBNegotiator,LinearTBNegotiator,0.5492932546072642,LinearTBNegotiator,0.4593274967902027
124,4,M1,20,3,0,,9,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,BoulwareTBNegotiator,LinearTBNegotiator,0.0008168218628206024,LinearTBNegotiator,0.0009692888480767269
125,5,M1,20,3,1,"[2, 8, ""fast"", ""premium""]",12,0.9003412983917018,0.5043103756987335,0.4593274967902027,0.5492932546072642,1.9089620497891686,0.4593274967902027,0.44101380160149917,0.0,0.35145370193093095,0.15548188498663867,0.35145370193093095,BoulwareTBNegotiator,LinearTBNegotiator,0.5492932546072642,LinearTBNegotiator,0.4593274967902027
