run_id,seed,profile_id,n_steps,strategy_buyer,strategy_seller,agreement,agreement_outcome,rounds,u_buyer,u_seller,welfare,frontier_optimal_welfare,pareto_distance,nash_distance,kalai_distance,ks_distance,money_left_on_table,welfare_regret,nash_gap
16753,33,F,24,SmartAspirationNegotiator,SmartAspirationNegotiator,0,,3,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16754,34,F,24,SmartAspirationNegotiator,SmartAspirationNegotiator,1,"[9, 10, 8, ""standard""]",19,0.7543859649122808,0.7573099415204678,1.5116959064327486,1.5123193082912176,0.0,0.02525542322103009,0.02525542322103009,0.0,0.000623401858468986,0.00041221576359649404,0.000623401858468986
16755,35,F,24,SmartAspirationNegotiator,SmartAspirationNegotiator,1,"[9, 10, 8, ""standard""]",19,0.7543859649122808,0.7573099415204678,1.5116959064327486,1.5123193082912176,0.0,0.02525542322103009,0.02525542322103009,0.0,0.000623401858468986,0.00041221576359649404,0.000623401858468986
16756,36,F,24,SmartAspirationNegotiator,SmartAspirationNegotiator,0,,16,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16757,37,F,24,SmartAspirationNegotiator,SmartAspirationNegotiator,0,,10,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16758,38,F,24,SmartAspirationNegotiator,SmartAspirationNegotiator,0,,0,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16759,39,F,24,SmartAspirationNegotiator,SmartAspirationNegotiator,1,"[9, 10, 8, ""standard""]",19,0.7543859649122808,0.7573099415204678,1.5116959064327486,1.5123193082912176,0.0,0.02525542322103009,0.02525542322103009,0.0,0.000623401858468986,0.00041221576359649404,0.000623401858468986
16760,0,F,24,SmartAspirationNegotiator,GeniusBOABaselineNegotiator,1,"[9, 10, 3, ""basic""]",19,0.7010010121103734,0.7631578947368423,1.4641589068472156,1.5123193082912176,0.01508395297866869,0.07527879038432378,0.07527879038432378,0.05370429910614971,0.04816040144400202,0.031845392160217055,0.04816040144400202
16761,1,F,24,SmartAspirationNegotiator,GeniusBOABaselineNegotiator,0,,16,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16762,2,F,24,SmartAspirationNegotiator,GeniusBOABaselineNegotiator,0,,17,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16763,3,F,24,SmartAspirationNegotiator,GeniusBOABaselineNegotiator,0,,11,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16764,4,F,24,SmartAspirationNegotiator,GeniusBOABaselineNegotiator,1,"[9, 10, 3, ""basic""]",19,0.7010010121103734,0.7631578947368423,1.4641589068472156,1.5123193082912176,0.01508395297866869,0.07527879038432378,0.07527879038432378,0.05370429910614971,0.04816040144400202,0.031845392160217055,0.04816040144400202
16765,5,F,24,SmartAspirationNegotiator,GeniusBOABaselineNegotiator,1,"[9, 10, 3, ""basic""]",19,0.7010010121103734,0.7631578947368423,1.4641589068472156,1.5123193082912176,0.01508395297866869,0.07527879038432378,0.07527879038432378,0.05370429910614971,0.04816040144400202,0.031845392160217055,0.04816040144400202
16766,6,F,24,SmartAspirationNegotiator,GeniusBOABaselineNegotiator,0,,0,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16767,7,F,24,SmartAspirationNegotiator,GeniusBOABaselineNegotiator,1,"[9, 10, 3, ""basic""]",19,0.7010010121103734,0.7631578947368423,1.4641589068472156,1.5123193082912176,0.01508395297866869,0.07527879038432378,0.07527879038432378,0.05370429910614971,0.04816040144400202,0.031845392160217055,0.04816040144400202
16768,8,F,24,SmartAspirationNegotiator,GeniusBOABaselineNegotiator,0,,5,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16769,9,F,24,SmartAspirationNegotiator,GeniusBOABaselineNegotiator,0,,10,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16770,10,F,24,SmartAspirationNegotiator,GeniusBOABaselineNegotiator,1,"[9, 10, 3, ""basic""]",19,0.7010010121103734,0.7631578947368423,1.4641589068472156,1.5123193082912176,0.01508395297866869,0.07527879038432378,0.07527879038432378,0.05370429910614971,0.04816040144400202,0.031845392160217055,0.04816040144400202
16771,11,F,24,SmartAspirationNegotiator,GeniusBOABaselineNegotiator,1,"[9, 10, 3, ""basic""]",19,0.7010010121103734,0.7631578947368423,1.4641589068472156,1.5123193082912176,0.01508395297866869,0.07527879038432378,0.07527879038432378,0.05370429910614971,0.04816040144400202,0.031845392160217055,0.04816040144400202
16772,12,F,24,SmartAspirationNegotiator,GeniusBOABaselineNegotiator,0,,10,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16773,13,F,24,SmartAspirationNegotiator,GeniusBOABaselineNegotiator,1,"[9, 10, 3, ""basic""]",19,0.7010010121103734,0.7631578947368423,1.4641589068472156,1.5123193082912176,0.01508395297866869,0.07527879038432378,0.07527879038432378,0.05370429910614971,0.04816040144400202,0.031845392160217055,0.04816040144400202
16774,14,F,24,SmartAspirationNegotiator,GeniusBOABaselineNegotiator,0,,8,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16775,15,F,24,SmartAspirationNegotiator,GeniusBOABaselineNegotiator,1,"[9, 10, 3, ""basic""]",19,0.7010010121103734,0.7631578947368423,1.4641589068472156,1.5123193082912176,0.01508395297866869,0.07527879038432378,0.07527879038432378,0.05370429910614971,0.04816040144400202,0.031845392160217055,0.04816040144400202
16776,16,F,24,SmartAspirationNegotiator,GeniusBOABaselineNegotiator,1,"[9, 10, 3, ""basic""]",19,0.7010010121103734,0.7631578947368423,1.4641589068472156,1.5123193082912176,0.01508395297866869,0.07527879038432378,0.07527879038432378,0.05370429910614971,0.04816040144400202,0.031845392160217055,0.04816040144400202
16777,17,F,24,SmartAspirationNegotiator,GeniusBOABaselineNegotiator,0,,3,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16778,18,F,24,SmartAspirationNegotiator,GeniusBOABaselineNegotiator,1,"[9, 10, 3, ""basic""]",19,0.7010010121103734,0.7631578947368423,1.4641589068472156,1.5123193082912176,0.01508395297866869,0.07527879038432378,0.07527879038432378,0.05370429910614971,0.04816040144400202,0.031845392160217055,0.04816040144400202
16779,19,F,24,SmartAspirationNegotiator,GeniusBOABaselineNegotiator,0,,14,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16780,20,F,24,SmartAspirationNegotiator,GeniusBOABaselineNegotiator,0,,10,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16781,21,F,24,SmartAspirationNegotiator,GeniusBOABaselineNegotiator,0,,1,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16782,22,F,24,SmartAspirationNegotiator,GeniusBOABaselineNegotiator,0,,9,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16783,23,F,24,SmartAspirationNegotiator,GeniusBOABaselineNegotiator,0,,6,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16784,24,F,24,SmartAspirationNegotiator,GeniusBOABaselineNegotiator,0,,6,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16785,25,F,24,SmartAspirationNegotiator,GeniusBOABaselineNegotiator,0,,17,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16786,26,F,24,SmartAspirationNegotiator,GeniusBOABaselineNegotiator,0,,4,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16787,27,F,24,SmartAspirationNegotiator,GeniusBOABaselineNegotiator,0,,16,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16788,28,F,24,SmartAspirationNegotiator,GeniusBOABaselineNegotiator,0,,12,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16789,29,F,24,SmartAspirationNegotiator,GeniusBOABaselineNegotiator,0,,0,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16790,30,F,24,SmartAspirationNegotiator,GeniusBOABaselineNegotiator,1,"[9, 10, 3, ""basic""]",19,0.7010010121103734,0.7631578947368423,1.4641589068472156,1.5123193082912176,0.01508395297866869,0.07527879038432378,0.07527879038432378,0.05370429910614971,0.04816040144400202,0.031845392160217055,0.04816040144400202
16791,31,F,24,SmartAspirationNegotiator,GeniusBOABaselineNegotiator,1,"[9, 10, 3, ""basic""]",19,0.7010010121103734,0.7631578947368423,1.4641589068472156,1.5123193082912176,0.01508395297866869,0.07527879038432378,0.07527879038432378,0.05370429910614971,0.04816040144400202,0.031845392160217055,0.04816040144400202
16792,32,F,24,SmartAspirationNegotiator,GeniusBOABaselineNegotiator,1,"[9, 10, 3, ""basic""]",19,0.7010010121103734,0.7631578947368423,1.4641589068472156,1.5123193082912176,0.01508395297866869,0.07527879038432378,0.07527879038432378,0.05370429910614971,0.04816040144400202,0.031845392160217055,0.04816040144400202
16793,33,F,24,SmartAspirationNegotiator,GeniusBOABaselineNegotiator,0,,3,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16794,34,F,24,SmartAspirationNegotiator,GeniusBOABaselineNegotiator,1,"[9, 10, 3, ""basic""]",19,0.7010010121103734,0.7631578947368423,1.4641589068472156,1.5123193082912176,0.01508395297866869,0.07527879038432378,0.07527879038432378,0.05370429910614971,0.04816040144400202,0.031845392160217055,0.04816040144400202
16795,35,F,24,SmartAspirationNegotiator,GeniusBOABaselineNegotiator,1,"[9, 10, 3, ""basic""]",19,0.7010010121103734,0.7631578947368423,1.4641589068472156,1.5123193082912176,0.01508395297866869,0.07527879038432378,0.07527879038432378,0.05370429910614971,0.04816040144400202,0.031845392160217055,0.04816040144400202
16796,36,F,24,SmartAspirationNegotiator,GeniusBOABaselineNegotiator,0,,16,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16797,37,F,24,SmartAspirationNegotiator,GeniusBOABaselineNegotiator,0,,10,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16798,38,F,24,SmartAspirationNegotiator,GeniusBOABaselineNegotiator,0,,0,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16799,39,F,24,SmartAspirationNegotiator,GeniusBOABaselineNegotiator,1,"[9, 10, 3, ""basic""]",19,0.7010010121103734,0.7631578947368423,1.4641589068472156,1.5123193082912176,0.01508395297866869,0.07527879038432378,0.07527879038432378,0.05370429910614971,0.04816040144400202,0.031845392160217055,0.04816040144400202
16800,0,F,24,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,0,,9,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16801,1,F,24,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,0,,17,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16802,2,F,24,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,0,,18,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16803,3,F,24,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,1,"[6, 9, 9, ""premium""]",23,0.5880441845354126,0.4285250162443145,1.0165692007797271,1.5123193082912176,0.27484326600821185,0.361821209259174,0.361821209259174,0.3684686078728987,0.4957501075114905,0.32780782787971063,0.4957501075114905
16804,4,F,24,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,0,,14,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16805,5,F,24,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,0,,2,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16806,6,F,24,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,0,,0,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16807,7,F,24,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,0,,19,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16808,8,F,24,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,0,,7,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16809,9,F,24,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,1,"[6, 9, 9, ""premium""]",23,0.5880441845354126,0.4285250162443145,1.0165692007797271,1.5123193082912176,0.27484326600821185,0.361821209259174,0.361821209259174,0.3684686078728987,0.4957501075114905,0.32780782787971063,0.4957501075114905
16810,10,F,24,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,0,,13,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16811,11,F,24,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,1,"[6, 9, 9, ""premium""]",23,0.5880441845354126,0.4285250162443145,1.0165692007797271,1.5123193082912176,0.27484326600821185,0.361821209259174,0.361821209259174,0.3684686078728987,0.4957501075114905,0.32780782787971063,0.4957501075114905
16812,12,F,24,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,0,,1,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16813,13,F,24,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,0,,20,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16814,14,F,24,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,0,,12,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16815,15,F,24,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,0,,7,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16816,16,F,24,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,0,,11,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16817,17,F,24,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,0,,1,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16818,18,F,24,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,1,"[6, 9, 9, ""premium""]",23,0.5880441845354126,0.4285250162443145,1.0165692007797271,1.5123193082912176,0.27484326600821185,0.361821209259174,0.361821209259174,0.3684686078728987,0.4957501075114905,0.32780782787971063,0.4957501075114905
16819,19,F,24,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,1,"[6, 9, 9, ""premium""]",23,0.5880441845354126,0.4285250162443145,1.0165692007797271,1.5123193082912176,0.27484326600821185,0.361821209259174,0.361821209259174,0.3684686078728987,0.4957501075114905,0.32780782787971063,0.4957501075114905
16820,20,F,24,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,0,,12,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16821,21,F,24,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,0,,3,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16822,22,F,24,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,0,,1,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16823,23,F,24,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,0,,5,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16824,24,F,24,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,0,,12,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16825,25,F,24,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,0,,18,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16826,26,F,24,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,0,,12,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16827,27,F,24,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,0,,10,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16828,28,F,24,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,0,,13,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16829,29,F,24,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,0,,0,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16830,30,F,24,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,0,,21,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16831,31,F,24,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,1,"[6, 9, 9, ""premium""]",23,0.5880441845354126,0.4285250162443145,1.0165692007797271,1.5123193082912176,0.27484326600821185,0.361821209259174,0.361821209259174,0.3684686078728987,0.4957501075114905,0.32780782787971063,0.4957501075114905
16832,32,F,24,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,0,,22,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16833,33,F,24,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,0,,4,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16834,34,F,24,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,0,,18,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16835,35,F,24,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,0,,1,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16836,36,F,24,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,0,,12,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16837,37,F,24,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,0,,2,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16838,38,F,24,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,0,,0,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16839,39,F,24,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,1,"[6, 9, 9, ""premium""]",23,0.5880441845354126,0.4285250162443145,1.0165692007797271,1.5123193082912176,0.27484326600821185,0.361821209259174,0.361821209259174,0.3684686078728987,0.4957501075114905,0.32780782787971063,0.4957501075114905
16840,0,F,24,GeniusBOABaselineNegotiator,LinearTBNegotiator,0,,9,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16841,1,F,24,GeniusBOABaselineNegotiator,LinearTBNegotiator,0,,17,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16842,2,F,24,GeniusBOABaselineNegotiator,LinearTBNegotiator,1,"[8, 9, 0, ""standard""]",18,0.7547108512020793,0.51364522417154,1.2683560753736192,1.5123193082912176,0.09545857263638999,0.22682370387661874,0.22682370387661874,0.2436649339396914,0.24396323291759847,0.16131727709887841,0.24396323291759847
16843,3,F,24,GeniusBOABaselineNegotiator,LinearTBNegotiator,1,"[8, 9, 0, ""standard""]",18,0.7547108512020793,0.51364522417154,1.2683560753736192,1.5123193082912176,0.09545857263638999,0.22682370387661874,0.22682370387661874,0.2436649339396914,0.24396323291759847,0.16131727709887841,0.24396323291759847
16844,4,F,24,GeniusBOABaselineNegotiator,LinearTBNegotiator,0,,14,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16845,5,F,24,GeniusBOABaselineNegotiator,LinearTBNegotiator,0,,2,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
16846,6,F,24,GeniusBOABaselineNegotiator,LinearTBNegotiator,0,,0,0.0006732840874115113,0.0006732840874115113,0.0013465681748230226,1.5123193082912176,0.9237408105221919,1.0686705802590648,1.0686705802590648,1.0679802604016984,1.5109727401163946,0.999109600619763,1.5109727401163946
